Date,Open,High,Low,Close,Adj_Close,Volume,Daily_Range,Price_Change,Pct_change,Prev_Close,Returns,SMA_5,SMA_10,SMA_20,EMA_12,EMA_26,MACD,Signal_Line,MACD_Histogram,Avg_Gain,Avg_Loss,RSI,Upper_BB,Lower_BB,ATR,Prev_Volume,Volume_Pct_Change,OBV,Lag_Close_1,Lag_Close_2,Lag_Close_3,Day_of_Week,Month,Quarter
2018-02-20,277.73999,285.809998,276.609985,278.549988,278.549988,7769000,9.200013000000013,0.8099980000000073,0.002916,278.519989,1.08E-4,272.32,264.94,263.97,266.02,260.9,5.1200000000000045,1.94,3.1800000000000046,3.84,1.64,70.07,286.45000000000005,241.49000000000004,13.04,8312400,-0.065372,13979100,278.519989,280.269989,266.0,3,2,1
2018-02-21,282.070007,286.640015,280.01001,281.040009,281.040009,9371100,6.630004999999983,-1.0299979999999778,-0.003652,278.549988,0.008939,276.88,266.47,265.39,268.33,262.39,5.939999999999998,2.43,3.5099999999999976,3.73,1.5,71.32,288.96999999999997,241.81,12.63,7769000,0.206217,23350200,278.549988,278.519989,280.269989,4,2,1
2018-02-22,283.880005,284.5,274.450012,278.140015,278.140015,8891500,10.049987999999985,-5.7399899999999775,-0.02022,281.040009,-0.010319,279.3,267.83,266.37,271.38,263.56,7.819999999999993,3.21,4.609999999999993,3.44,1.61,68.12,290.03000000000003,242.71,12.43,9371100,-0.051179,14458700,281.040009,278.549988,278.519989,5,2,1
2018-02-23,281.0,286.0,277.809998,285.929993,285.929993,7301800,8.190001999999993,4.9299930000000245,0.017544,278.140015,0.028007,280.44,271.41,267.77,273.46,265.22,8.239999999999952,4.1,4.139999999999953,3.75,1.49,71.56,292.78999999999996,242.74999999999997,12.13,8891500,-0.178789,21760500,278.140015,281.040009,278.549988,6,2,1
2018-02-26,288.75,295.649994,287.01001,294.160004,294.160004,10268600,8.63998399999997,5.410004000000015,0.018736,285.929993,0.028783,283.56,275.88,269.53,274.7,267.36,7.339999999999975,4.86,2.4799999999999747,4.34,1.49,74.44,297.22999999999996,241.82999999999998,11.54,7301800,0.406311,32029100,285.929993,278.140015,281.040009,2,2,1
2018-02-27,294.769989,297.359985,290.589996,290.609985,290.609985,9416500,6.76998900000001,-4.160004000000015,-0.014113,294.160004,-0.012068,285.98,279.15,270.85,277.06,269.08,7.980000000000018,5.68,2.3000000000000185,3.52,1.75,66.79,299.61,242.09000000000003,10.48,10268600,-0.082981,22612600,294.160004,285.929993,278.140015,3,2,1
2018-02-28,293.100006,295.75,290.779999,291.380005,291.380005,7653500,4.970001000000025,-1.7200010000000248,-0.005868,290.609985,0.00265,288.04,282.46,272.05,280.41,270.74,9.670000000000016,6.6,3.0700000000000163,3.58,1.66,68.32,301.63,242.47000000000003,10.27,9416500,-0.187225,30266100,290.609985,294.160004,285.929993,4,2,1
2018-03-01,292.75,295.25,283.829987,290.390015,290.390015,11932100,11.420012999999983,-2.3599849999999947,-0.008061,291.380005,-0.003398,290.49,284.9,273.07,281.99,272.19,9.800000000000011,7.35,2.4500000000000117,3.58,0.7,83.64,303.03,243.10999999999999,9.82,7653500,0.559038,18334000,291.380005,290.609985,294.160004,5,3,1
2018-03-02,284.649994,301.179993,283.230011,301.049988,301.049988,13345300,17.949982000000034,16.399993999999992,0.057615,290.390015,0.036709,293.52,286.98,274.55,285.96,274.33,11.629999999999995,8.17,3.4599999999999955,4.34,0.66,86.8,306.37,242.73000000000002,9.7,11932100,0.118437,31679300,290.390015,291.380005,290.609985,6,3,1
2018-03-05,302.850006,316.910004,297.600006,315.0,315.0,18986100,19.309998000000007,12.149993999999992,0.040119,301.049988,0.046338,297.69,290.63,276.57,292.35,277.34,15.010000000000048,9.27,5.740000000000048,4.73,0.66,87.76,312.45,240.69,10.35,13345300,0.422681,50665400,301.049988,290.390015,291.380005,2,3,1
2018-03-06,319.880005,325.790009,316.5,325.220001,325.220001,18525800,9.290008999999998,5.339996000000042,0.016694,315.0,0.032444,304.61,295.29,280.12,297.17,280.89,16.28000000000003,10.42,5.86000000000003,5.44,0.66,89.18,320.46000000000004,239.78,10.64,18986100,-0.024244,69191200,315.0,301.049988,290.390015,3,3,1
2018-03-07,320.0,323.73999,314.549988,321.160004,321.160004,17132200,9.190001999999993,1.160004000000015,0.003625,325.220001,-0.012484,310.56,299.3,282.89,300.87,283.87,17.0,11.44,5.5600000000000005,4.89,0.95,83.73,326.54999999999995,239.23,10.58,18525800,-0.075225,52059000,325.220001,315.0,301.049988,4,3,1
2018-03-08,322.200012,322.920013,314.130005,317.0,317.0,11340100,8.790008,-5.200012000000015,-0.016139,321.160004,-0.012953,315.89,303.19,285.51,303.68,286.33,17.350000000000023,12.45,4.9000000000000234,3.87,1.24,75.73,330.81,240.20999999999998,10.17,17132200,-0.338083,40718900,321.160004,325.220001,315.0,5,3,1
2018-03-09,321.329987,331.440002,320.230011,331.440002,331.440002,14500200,11.209991000000002,10.110014999999976,0.031463,317.0,0.045552,321.96,307.74,289.58,307.56,289.67,17.889999999999986,13.62,4.269999999999987,4.9,1.12,81.4,336.08,243.07999999999998,10.75,11340100,0.278666,55219100,317.0,321.160004,325.220001,6,3,1
2018-03-12,333.559998,333.980011,318.600006,321.299988,321.299988,20369200,15.380004999999983,-12.260010000000023,-0.036755,331.440002,-0.030594,323.22,310.45,293.17,310.73,292.01,18.720000000000027,14.82,3.900000000000027,4.9,1.84,72.7,337.67,248.67000000000002,11.19,14500200,0.404753,34849900,331.440002,317.0,321.160004,2,3,1
2018-03-13,323.869995,325.839996,313.279999,315.880005,315.880005,12917200,12.55999700000001,-7.989990000000034,-0.02467,321.299988,-0.016869,321.36,312.98,296.07,312.63,293.78,18.850000000000023,15.84,3.010000000000023,4.72,2.23,67.91,338.40999999999997,253.73,11.51,20369200,-0.365846,21932700,321.299988,331.440002,317.0,3,3,1
2018-03-14,318.160004,323.880005,317.700012,321.549988,321.549988,10475100,6.179992999999968,3.38998399999997,0.010655,315.880005,0.01795,321.43,316.0,299.23,313.52,297.39,16.129999999999995,16.54,-0.4100000000000037,5.12,2.02,71.71,339.07000000000005,259.39,11.37,12917200,-0.189058,32407800,315.880005,321.299988,331.440002,4,3,1
2018-03-15,323.170013,323.399994,318.140015,321.089996,321.089996,5642900,5.259978999999987,-2.080016999999998,-0.006436,321.549988,-0.001431,322.25,319.07,301.98,314.79,298.98,15.810000000000002,17.0,-1.1899999999999977,4.57,2.06,68.93,339.70000000000005,264.26,11.16,10475100,-0.461303,26764900,321.549988,315.880005,321.299988,5,3,1
2018-03-16,321.420013,324.109985,318.369995,318.450012,318.450012,7333700,5.7399899999999775,-2.970000999999968,-0.00924,321.089996,-0.008222,319.65,320.81,303.89,315.22,298.47,16.75,17.2,-0.4499999999999993,3.98,2.24,63.99,340.84999999999997,266.93,10.87,5642900,0.299633,19431200,321.089996,321.549988,315.880005,6,3,1
2018-03-19,315.799988,317.0,307.339996,313.480011,313.480011,9925200,9.660004000000015,-2.3199769999999944,-0.007346,318.450012,-0.015607,318.09,320.66,305.64,316.39,299.5,16.889999999999986,17.27,-0.3800000000000132,3.98,2.35,62.88,340.79999999999995,270.48,11.18,7333700,0.353369,9506000,318.450012,321.089996,321.549988,2,3,1
2018-03-20,313.26001,319.5,312.799988,317.5,317.5,5991900,6.700012000000015,4.2399899999999775,0.013535,313.480011,0.012824,318.41,319.89,307.59,318.44,301.98,16.45999999999998,17.21,-0.7500000000000213,4.21,2.35,64.18,340.69,274.48999999999995,11.29,9925200,-0.396294,15497900,313.480011,318.450012,321.089996,3,3,1
2018-03-21,316.350006,319.399994,314.51001,316.480011,316.480011,5263900,4.88998399999997,0.13000499999998283,4.11E-4,317.5,-0.003213,317.4,319.42,309.36,319.51,303.1,16.409999999999968,17.1,-0.6900000000000333,4.21,2.35,64.18,340.18,278.54,10.83,5991900,-0.121497,10234000,317.5,313.480011,318.450012,4,3,1
2018-03-22,313.070007,314.119995,305.660004,306.700012,306.700012,8063300,8.459991000000002,-6.36999499999996,-0.020347,316.480011,-0.030902,314.52,318.39,310.79,317.0,304.41,12.589999999999975,16.51,-3.9200000000000266,3.45,3.05,53.08,337.95000000000005,283.63,10.32,5263900,0.531811,2170700,316.480011,317.5,313.480011,5,3,1
2018-03-23,307.410004,309.369995,300.359985,300.940002,300.940002,9529900,9.010010000000023,-6.470002000000022,-0.021047,306.700012,-0.018781,311.02,315.34,311.54,313.97,306.08,7.890000000000043,15.31,-7.419999999999957,2.45,3.46,41.46,336.56,286.52000000000004,9.58,8063300,0.181886,-7359200,306.700012,316.480011,317.5,6,3,1
2018-03-26,309.359985,321.029999,302.0,320.350006,320.350006,11988300,19.029998999999975,10.990021000000013,0.035525,300.940002,0.064498,312.39,315.24,312.85,316.89,306.9,9.990000000000009,14.32,-4.329999999999991,3.11,3.46,47.34,336.75,288.95000000000005,10.25,9529900,0.257967,4629100,300.940002,306.700012,316.480011,2,3,1
2018-03-27,322.48999,322.899994,297.0,300.690002,300.690002,12068600,25.899993999999992,-21.799987999999985,-0.067599,320.350006,-0.06137,309.03,313.72,313.35,313.03,306.44,6.589999999999975,13.26,-6.670000000000025,3.11,4.57,40.49,335.65000000000003,291.05,11.34,11988300,0.006698,-7439500,320.350006,300.940002,306.700012,3,3,1
2018-03-28,298.390015,298.799988,281.609985,285.769989,285.769989,18972900,17.19000299999999,-12.620025999999996,-0.042294,300.690002,-0.049619,302.89,310.15,313.07,308.11,305.25,2.8600000000000136,11.83,-8.969999999999986,3.11,5.34,36.8,336.65,289.49,12.07,12068600,0.572088,-26412400,300.690002,320.350006,300.940002,4,3,1
2018-03-29,287.0,295.350006,275.899994,295.350006,295.350006,19145500,19.450012000000015,8.350006000000008,0.029094,285.769989,0.033524,300.62,307.57,313.32,306.91,304.12,2.7900000000000205,10.27,-7.479999999999979,2.76,5.34,34.07,335.98,290.65999999999997,12.43,18972900,0.009097,-7266900,285.769989,300.690002,320.350006,5,3,1
2018-04-02,291.940002,292.869995,275.049988,280.290009,280.290009,13405800,17.820007000000032,-11.649992999999995,-0.039905,295.350006,-0.05099,296.49,303.76,312.28,302.75,303.41,-0.660000000000025,8.32,-8.980000000000025,2.76,5.69,32.66,338.85999999999996,285.7,12.78,19145500,-0.299794,-20672700,295.350006,285.769989,300.690002,2,4,2
2018-04-03,285.450012,291.25,278.01001,283.670013,283.670013,12694900,13.239989999999977,-1.779999000000032,-0.006236,280.290009,0.012059,289.15,300.77,310.72,299.46,303.06,-3.6000000000000227,6.1,-9.700000000000022,3.0,5.3,36.14,340.16,281.28000000000003,12.83,13405800,-0.053029,-7977800,280.290009,295.350006,285.769989,3,4,2
2018-04-04,273.630005,290.309998,271.220001,288.940002,288.940002,12914000,19.089996999999983,15.30999700000001,0.055951,283.670013,0.018578,286.8,297.92,308.9,297.17,301.54,-4.3700000000000045,3.79,-8.160000000000004,2.98,5.3,35.99,339.03999999999996,278.76,13.62,12694900,0.017259,4936200,283.670013,280.290009,295.350006,4,4,2
2018-04-05,293.149994,299.160004,289.109985,293.970001,293.970001,10655200,10.05001900000002,0.8200070000000323,0.002797,288.940002,0.017408,288.44,295.67,307.54,297.22,301.08,-3.859999999999957,1.96,-5.819999999999957,3.34,5.27,38.79,337.82000000000005,277.26,13.97,12914000,-0.174911,15591400,288.940002,283.670013,280.290009,5,4,2
2018-04-06,289.100006,298.850006,285.649994,288.850006,288.850006,11444800,13.200012000000015,-0.25,-8.65E-4,293.970001,-0.017417,287.14,293.88,306.13,295.8,300.04,-4.240000000000009,0.61,-4.850000000000009,3.34,5.45,38.0,337.15,275.11,14.51,10655200,0.074105,4146600,293.970001,288.940002,283.670013,6,4,2
2018-04-09,291.769989,299.549988,289.119995,289.929993,289.929993,9853600,10.429992999999968,-1.839995999999985,-0.006306,288.850006,0.003739,289.07,292.78,304.06,293.58,300.73,-7.150000000000034,-1.29,-5.860000000000034,3.41,5.09,40.12,333.48,274.64,14.48,11444800,-0.139033,14000200,288.850006,293.970001,288.940002,2,4,2
2018-04-10,297.679993,298.950012,291.690002,298.070007,298.070007,10660500,7.2600100000000225,0.390013999999951,0.00131,289.929993,0.028076,291.95,290.55,302.9,293.49,302.42,-8.930000000000007,-3.02,-5.910000000000007,3.71,5.09,42.16,331.26,274.53999999999996,14.64,9853600,0.081889,24660700,289.929993,288.850006,293.970001,3,4,2
2018-04-11,302.880005,311.640015,301.820007,303.670013,303.670013,14877400,9.82000800000003,0.7900080000000003,0.002608,298.070007,0.018788,294.9,290.85,302.29,297.67,303.9,-6.229999999999961,-4.03,-2.199999999999961,4.11,5.02,45.02,329.99,274.59000000000003,15.26,10660500,0.395563,39538100,298.070007,289.929993,288.850006,4,4,2
2018-04-12,309.720001,311.130005,306.75,309.25,309.25,10249400,4.380004999999983,-0.47000100000002476,-0.001518,303.670013,0.018375,297.95,293.2,301.67,296.81,303.74,-6.930000000000007,-5.11,-1.8200000000000065,4.51,4.32,51.08,328.09000000000003,275.25,15.02,14877400,-0.311076,49787500,303.670013,298.070007,289.929993,5,4,2
2018-04-13,317.290009,317.48999,308.230011,311.649994,311.649994,12046600,9.259978999999987,-5.640015000000005,-0.017776,309.25,0.007761,302.51,294.83,301.2,297.08,303.77,-6.689999999999998,-5.78,-0.9099999999999975,4.68,3.91,54.48,326.48,275.91999999999996,15.04,10249400,0.175347,61834100,309.25,303.670013,298.070007,6,4,2
2018-04-16,315.98999,316.100006,304.0,307.779999,307.779999,20307900,12.100006000000008,-8.209991000000002,-0.025982,311.649994,-0.012418,306.08,297.58,300.67,300.02,306.02,-6.0,-6.04,0.040000000000000036,3.29,4.19,43.98,324.83000000000004,276.51,14.47,12046600,0.685779,41526200,311.649994,309.25,303.670013,2,4,2
2018-04-17,329.660004,338.619995,323.769989,336.059998,336.059998,33866500,14.850006000000008,6.399993999999992,0.019414,307.779999,0.091884,313.68,302.82,301.8,303.53,306.87,-3.340000000000032,-5.93,2.589999999999968,5.31,2.78,65.64,330.22,273.38,14.82,20307900,0.667652,75392700,307.779999,311.649994,309.25,3,4,2
2018-04-18,336.299988,338.820007,331.100006,334.519989,334.519989,11221100,7.720000999999968,-1.7799989999999752,-0.005293,336.059998,-0.004583,319.85,307.38,302.65,308.76,308.19,0.5699999999999932,-5.44,6.009999999999994,5.31,1.83,74.37,333.92999999999995,271.37,14.01,33866500,-0.668667,64171600,336.059998,307.779999,311.649994,4,4,2
2018-04-19,332.880005,335.309998,326.769989,332.700012,332.700012,8438800,8.540008999999998,-0.17999299999996765,-5.41E-4,334.519989,-0.005441,324.54,311.25,303.46,313.15,310.77,2.3799999999999955,-4.7,7.079999999999996,4.63,1.96,70.26,337.0,269.91999999999996,13.23,11221100,-0.247953,55732800,334.519989,336.059998,307.779999,5,4,2
2018-04-20,332.220001,336.51001,326.0,327.769989,327.769989,9158700,10.510010000000023,-4.450012000000015,-0.013395,332.700012,-0.014818,327.77,315.14,304.51,316.08,311.97,4.109999999999957,-3.45,7.559999999999957,4.63,1.23,79.01,339.77,269.25,12.53,8438800,0.085308,46574100,332.700012,334.519989,336.059998,6,4,2
2018-04-23,329.149994,331.220001,317.079987,318.690002,318.690002,8968000,14.140014000000008,-10.459992,-0.031779,327.769989,-0.027702,329.95,318.02,305.4,315.79,312.11,3.680000000000007,-2.05,5.730000000000007,4.38,1.88,69.97,341.15999999999997,269.64,12.6,9158700,-0.020822,37606100,327.769989,332.700012,334.519989,2,4,2
2018-04-24,319.220001,320.25,302.309998,307.019989,307.019989,13893200,17.940001999999993,-12.200012000000015,-0.038218,318.690002,-0.036619,324.14,318.91,304.73,314.58,311.06,3.519999999999982,-0.97,4.489999999999982,4.01,2.72,59.58,339.81,269.65000000000003,12.52,8968000,0.549197,23712900,318.690002,327.769989,332.700012,3,4,2
2018-04-25,306.369995,309.980011,292.619995,305.76001,305.76001,14919700,17.360015999999973,-0.6099849999999947,-0.001991,307.019989,-0.004104,318.39,319.12,304.99,314.32,311.21,3.1100000000000136,0.15,2.9600000000000137,3.65,2.81,56.5,340.03000000000003,269.95,13.03,13893200,0.073885,8793200,307.019989,318.690002,327.769989,4,4,2
2018-04-26,310.0,316.630005,305.579987,313.980011,313.980011,9266700,11.050017999999966,3.9800109999999904,0.012839,305.76001,0.026884,314.64,319.59,306.4,315.03,311.28,3.75,1.31,2.44,4.24,2.44,63.47,340.44,272.35999999999996,12.87,14919700,-0.378895,18059900,305.76001,307.019989,318.690002,5,4,2
2018-04-27,316.25,317.450012,306.5,311.76001,311.76001,7074400,10.950012000000015,-4.4899899999999775,-0.014198,313.980011,-0.007071,311.44,319.6,307.22,315.27,309.99,5.279999999999973,2.56,2.7199999999999727,4.16,2.6,61.54,340.92,273.52000000000004,12.89,9266700,-0.236578,10985500,313.980011,305.76001,307.019989,6,4,2
2018-04-30,311.070007,317.880005,310.119995,312.459991,312.459991,6088800,7.760009999999966,1.3899840000000268,0.004468,311.76001,0.002245,310.2,320.07,308.83,315.16,309.39,5.770000000000039,3.57,2.200000000000039,3.63,2.6,58.27,340.11,277.54999999999995,12.8,7074400,-0.139319,17074300,311.76001,313.980011,305.76001,2,4,2
2018-05-01,310.359985,313.480011,306.690002,313.299988,313.299988,6036600,6.790008999999998,2.94000299999999,0.009473,312.459991,0.002688,311.45,317.8,310.31,314.36,312.31,2.0500000000000114,3.74,-1.6899999999999888,3.29,2.6,55.86,339.29,281.33,12.32,6088800,-0.008573,23110900,312.459991,311.76001,313.980011,3,5,2
2018-05-02,311.649994,317.100006,310.399994,313.359985,313.359985,5697100,6.700012000000015,1.7099910000000023,0.005487,313.299988,1.92E-4,312.97,315.68,311.53,318.01,309.73,8.279999999999973,4.39,3.889999999999973,2.89,2.6,52.64,338.72999999999996,284.33,12.26,6036600,-0.05624,28808000,313.299988,312.459991,311.76001,4,5,2
2018-05-03,312.589996,312.589996,305.730011,311.690002,311.690002,6135800,6.859984999999995,-0.8999939999999924,-0.002879,313.359985,-0.005329,312.51,313.58,312.41,316.83,307.86,8.96999999999997,4.93,4.039999999999971,2.72,2.72,50.0,338.31,286.51000000000005,12.15,5697100,0.077004,22672200,313.359985,313.299988,312.459991,5,5,2
2018-05-04,308.709991,320.980011,307.670013,320.089996,320.089996,8209500,13.309998000000007,11.380004999999983,0.036863,311.690002,0.02695,314.18,312.81,313.98,317.09,310.06,7.029999999999973,5.31,1.719999999999973,3.32,2.44,57.64,337.56,290.40000000000003,12.23,6135800,0.337967,30881700,311.690002,313.359985,313.299988,6,5,2
2018-05-07,321.98999,329.019989,319.339996,326.26001,326.26001,7117800,9.679993000000024,4.270020000000045,0.013261,320.089996,0.019276,316.94,313.57,315.79,317.84,309.22,8.619999999999948,5.87,2.7499999999999476,1.74,2.44,41.63,337.07000000000005,294.51,10.72,8209500,-0.13298,37999500,320.089996,311.690002,313.359985,2,5,2
2018-05-08,325.899994,327.350006,323.049988,326.890015,326.890015,4735700,4.300018000000023,0.9900210000000129,0.003038,326.26001,0.001931,319.66,315.56,317.23,318.01,310.99,7.019999999999982,6.31,0.7099999999999822,1.79,2.33,43.45,337.33000000000004,297.13,10.48,7117800,-0.334668,42735200,326.26001,320.089996,311.690002,3,5,2
2018-05-09,328.790009,331.950012,327.51001,330.299988,330.299988,5633400,4.440001999999993,1.509978999999987,0.004593,326.890015,0.010432,323.05,318.01,318.56,318.32,313.13,5.189999999999998,6.47,-1.280000000000002,2.03,2.2,47.99,338.4,298.72,10.23,4735700,0.18956,48368600,326.890015,326.26001,320.089996,4,5,2
2018-05-10,331.5,332.059998,327.339996,329.600006,329.600006,5302300,4.720002000000022,-1.8999939999999924,-0.005732,330.299988,-0.002119,326.63,319.57,319.58,319.89,315.03,4.860000000000014,6.42,-1.5599999999999863,2.03,1.9,51.65,339.47999999999996,299.68,9.81,5633400,-0.058774,43066300,330.299988,326.890015,326.26001,5,5,2
2018-05-11,329.649994,331.26001,324.869995,326.459991,326.459991,4589700,6.390015000000005,-3.19000299999999,-0.009677,329.600006,-0.009527,327.9,321.04,320.32,322.01,315.18,6.829999999999984,6.54,0.28999999999998405,2.03,1.48,57.83,340.08,300.56,9.26,5302300,-0.134395,38476600,329.600006,330.299988,326.890015,6,5,2
2018-05-14,327.25,330.5,327.040009,328.529999,328.529999,4089800,3.4599910000000023,1.2799989999999752,0.003911,326.459991,0.006341,328.36,322.65,321.36,322.71,316.32,6.389999999999986,7.02,-0.6300000000000132,2.18,0.64,77.3,340.52000000000004,302.2,8.27,4589700,-0.108918,42566400,326.459991,329.600006,330.299988,2,5,2
2018-05-15,325.940002,326.940002,322.429993,326.130005,326.130005,4746100,4.510008999999968,0.19000299999999015,5.83E-4,328.529999,-0.007305,328.2,323.93,320.86,323.33,318.15,5.180000000000007,6.68,-1.499999999999993,2.18,0.72,75.17,338.90000000000003,302.82,7.46,4089800,0.160472,37820300,328.529999,326.459991,329.600006,3,5,2
2018-05-16,326.279999,329.720001,325.140015,328.190002,328.190002,3671700,4.579986000000019,1.9100030000000174,0.005854,326.130005,0.006316,327.78,325.41,320.55,324.19,319.65,4.5400000000000205,6.18,-1.6399999999999793,1.74,0.72,70.73,337.79,303.31,7.0,4746100,-0.226375,41492000,326.130005,328.529999,326.459991,4,5,2
2018-05-17,327.529999,330.450012,323.170013,325.220001,325.220001,4935700,7.279999000000032,-2.3099979999999505,-0.007053,328.190002,-0.00905,326.91,326.77,320.17,324.36,320.81,3.5500000000000114,5.8,-2.2499999999999885,1.74,0.78,69.05,336.61,303.73,6.74,3671700,0.344255,36556300,328.190002,326.130005,328.529999,5,5,2
2018-05-18,324.899994,326.420013,322.799988,324.179993,324.179993,3577700,3.6200249999999983,-0.7200009999999679,-0.002216,325.220001,-0.003198,326.45,327.18,319.99,324.11,321.39,2.7200000000000273,5.14,-2.4199999999999724,1.69,0.85,66.54,336.15000000000003,303.83,6.44,4935700,-0.275138,32978600,325.220001,328.190002,326.130005,6,5,2
2018-05-21,327.109985,331.880005,325.450012,331.820007,331.820007,6657300,6.429992999999968,4.710021999999981,0.014399,324.179993,0.023567,327.11,327.73,320.65,326.42,321.64,4.78000000000003,4.89,-0.10999999999997012,2.17,0.85,71.85,337.63,303.66999999999996,6.51,3577700,0.860776,39635900,324.179993,325.220001,328.190002,2,5,2
2018-05-22,334.049988,336.630005,331.149994,331.619995,331.619995,5964400,5.48001099999999,-2.4299929999999677,-0.007274,331.820007,-6.03E-4,328.21,328.2,321.88,328.06,326.2,1.8600000000000136,4.52,-2.659999999999986,2.17,0.87,71.38,338.26,305.5,6.42,6657300,-0.104081,33671500,331.820007,324.179993,325.220001,3,5,2
2018-05-23,329.040009,345.0,328.089996,344.720001,344.720001,10049100,16.910004000000015,15.679992000000027,0.047654,331.619995,0.039503,331.51,329.65,323.83,330.7,327.36,3.339999999999975,4.35,-1.0100000000000247,3.11,0.75,80.57,341.37,306.28999999999996,7.08,5964400,0.684847,43720600,331.619995,331.820007,324.179993,4,5,2
2018-05-24,344.339996,354.0,341.119995,349.290009,349.290009,14758600,12.880004999999983,4.950013000000013,0.014375,344.720001,0.013257,336.33,331.62,325.59,334.02,328.74,5.279999999999973,4.18,1.099999999999973,2.83,0.75,79.05,345.84999999999997,305.33,7.05,10049100,0.468649,58479200,344.720001,331.619995,331.820007,5,5,2
2018-05-25,349.899994,354.359985,348.829987,351.290009,351.290009,7817400,5.529997999999978,1.3900150000000053,0.003973,349.290009,0.005726,341.75,334.1,327.57,336.58,329.75,6.829999999999984,4.23,2.5999999999999837,2.53,0.75,77.13,349.77,305.37,6.76,14758600,-0.470316,66296600,349.290009,344.720001,331.619995,6,5,2
2018-05-29,351.5,356.100006,346.709991,349.730011,349.730011,9717900,9.390015000000005,-1.7699890000000096,-0.005036,351.290009,-0.004441,345.33,336.22,329.43,338.18,330.0,8.180000000000007,4.56,3.620000000000007,2.49,0.86,74.33,352.53000000000003,306.33,7.12,7817400,0.243112,56578700,351.290009,349.290009,344.720001,3,5,2
2018-05-30,352.369995,354.0,349.26001,353.540009,353.540009,5685500,4.7399899999999775,1.1700139999999806,0.00332,349.730011,0.010894,349.71,338.96,331.45,340.83,330.16,10.669999999999959,5.25,5.419999999999959,2.52,0.86,74.56,355.61,307.28999999999996,7.1,9717900,-0.414946,62264200,349.730011,351.290009,349.290009,4,5,2
2018-05-31,353.799988,355.529999,350.209991,351.600006,351.600006,6921700,5.320007999999973,-2.1999819999999772,-0.006218,353.540009,-0.005487,351.09,341.3,333.36,342.16,331.58,10.580000000000041,6.03,4.550000000000041,2.52,0.95,72.62,357.56,309.16,7.14,5685500,0.21743,55342500,353.540009,349.730011,351.290009,5,5,2
2018-06-01,353.880005,359.98999,352.820007,359.929993,359.929993,7112300,7.169983000000002,6.049988000000042,0.017096,351.600006,0.023692,353.22,344.77,335.77,345.17,334.79,10.379999999999995,6.88,3.4999999999999956,3.11,0.72,81.2,360.46999999999997,311.07,7.28,6921700,0.027537,62454800,351.600006,353.540009,349.730011,6,6,2
2018-06-04,362.679993,363.0,355.51001,361.809998,361.809998,7682000,7.4899899999999775,-0.8699950000000172,-0.002399,359.929993,0.005223,355.32,348.54,337.86,347.33,336.49,10.839999999999975,7.55,3.289999999999975,3.1,0.72,81.15,364.0,311.72,7.53,7112300,0.080101,70136800,359.929993,351.600006,353.540009,2,6,2
2018-06-05,363.320007,369.829987,361.410004,365.799988,365.799988,8358000,8.419983000000002,2.4799810000000093,0.006826,361.809998,0.011028,358.54,351.93,339.83,350.03,338.76,11.269999999999982,8.6,2.669999999999982,3.38,0.55,86.01,368.16999999999996,311.49,7.7,7682000,0.087998,78494800,361.809998,359.929993,351.600006,3,6,2
2018-06-06,367.779999,369.679993,363.329987,367.450012,367.450012,7712300,6.350006000000008,-0.32998699999996006,-8.97E-4,365.799988,0.004511,361.32,355.52,341.86,353.74,341.0,12.740000000000009,9.64,3.1000000000000085,3.36,0.55,85.93,372.04,311.68,7.82,8358000,-0.077255,86207100,365.799988,361.809998,359.929993,4,6,2
2018-06-07,368.540009,368.700012,357.799988,361.399994,361.399994,8278000,10.90002400000003,-7.140015000000005,-0.019374,367.450012,-0.016465,363.28,357.18,343.42,354.89,342.52,12.370000000000005,10.43,1.9400000000000048,3.36,0.77,81.36,374.28000000000003,312.56,8.08,7712300,0.07335,77929100,367.450012,365.799988,361.809998,5,6,2
2018-06-08,358.059998,362.390015,356.25,360.570007,360.570007,5225700,6.140015000000005,2.510008999999968,0.00701,361.399994,-0.002297,363.41,358.31,344.96,357.53,343.63,13.899999999999977,11.21,2.6899999999999764,3.36,0.76,81.55,376.02,313.9,8.26,8278000,-0.368724,72703400,361.399994,367.450012,365.799988,6,6,2
2018-06-11,361.880005,365.670013,360.910004,361.450012,361.450012,4432400,4.760008999999968,-0.42999299999996765,-0.001188,360.570007,0.002441,363.33,359.33,346.71,358.75,346.09,12.660000000000025,11.71,0.9500000000000242,2.87,0.76,79.06,377.31,316.10999999999996,8.07,5225700,-0.151807,77135800,360.570007,361.399994,367.450012,2,6,2
2018-06-12,363.600006,365.980011,362.0,363.829987,363.829987,4291000,3.9800109999999904,0.22998100000000932,6.33E-4,361.450012,0.006585,362.94,360.74,348.48,359.8,348.23,11.569999999999993,11.81,-0.24000000000000732,3.04,0.74,80.42,378.74,318.22,8.01,4432400,-0.031901,81426800,361.450012,360.570007,361.399994,3,6,2
2018-06-13,367.529999,384.25,364.109985,379.929993,379.929993,18222800,20.140015000000005,12.39999400000005,0.033739,363.829987,0.044251,365.44,363.38,351.17,362.69,350.67,12.019999999999982,11.97,0.04999999999998117,3.26,0.74,81.5,382.61,319.73,8.26,4291000,3.246749,99649600,363.829987,361.450012,360.570007,4,6,2
